ambito,indicador,unidad,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Amazonas,indice_de_salario_real_de_obrero_para_lima_metropolitana,Índice Base Año 1994 = 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,salario_nominal_de_obrero_de_agricultura_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,salario_nominal_de_obrero_de_mineria_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,salario_nominal_de_obrero_de_manufactura_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,"salario_nominal_de_obrero_de_electricidad,_gas_y_agua_para_lima_metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,salario_nominal_de_obrero_de_construccion_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,salario_nominal_de_obrero_de_comercio_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,salario_nominal_de_obrero_de_comercio_por_mayor_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,salario_nominal_de_obrero_de_comercio_por_menor_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,salario_nominal_de_obrero_de_establecimientos_financieros_y_seguros_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,"salario_nominal_de_obrero_de_transporte,_almacenamiento_y_comunicaciones_para_lima_metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazonas,salario_nominal_de_obrero_de_servicios_no_gubernamentales_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,total_de_creditos_directos_de_las_entidades_de_desarrollo_para_la_pequena_y_microempresa,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.0,2138.0,2168.0,2344.00541,4628.23805,7795.61166,9618.4158,10025.37462,9419.93018,8790.61672,,328.28164,332.64731,261.58627,429.0,81.60144
Apurimac,total_de_depositos_de_la_banca_multiple,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42616.0,38191.0,36558.0,35799.0,39726.06284,40708.17528,47769.12287,55327.32808,66765.34046,92637.25827,133981.51365,129590.04794,209232.45574,278567.36868,409336.28162,452037.0,524609.9
Apurimac,total_de_depositos_de_las_cajas_municipales,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17054.61926,20173.79767,20422.84633,21735.143,25125.60973,28446.63685,37827.58245,43562.00357,56801.83905,63383.22684,80739.53714,90268.36247,107199.71669,122501.9067,152640.0,
Apurimac,total_de_depositos_de_las_cajas_rurales,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5494.0,6996.0,6636.0,7041.0,8443.0,8469.0,14267.0,15731.0,14340.0,15524.0,18098.0,23934.0,24436.0,,426.0,1054.0
Apurimac,presupuesto_inicial_del_gasto_no_financiero_departamental_del_sector_publico,Millones de nuevos soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.84476,278.50596,331.6455,384.85842,389.64983,668.25434,723.33427,946.0,1064.0,,,,,,
Apurimac,establecimientos_total_de_hospedaje_colectivo_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,150.0,147.0,151.0,151.0,,,,,
Apurimac,habitaciones_total_de_hospedaje_colectivo_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.0,2170.0,2164.0,2254.0,2320.0,,,,,
Apurimac,camas_total_de_hospedaje_colectivo_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3244.0,3446.0,3397.0,3522.0,3601.0,,,,,
Apurimac,establecimientos_categorizados_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,8.0,8.0,7.0,,,,,
Apurimac,habitaciones_categorizados_de_hospedaje_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,222.0,230.0,217.0,212.0,,,,,
Apurimac,camas_categorizados_de_hospedaje_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,378.0,393.0,363.0,363.0,,,,,
Apurimac,establecimientos_no_categorizados_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,143.0,139.0,143.0,144.0,,,,,
Apurimac,habitaciones_no_categorizados_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.0,1948.0,1934.0,2037.0,2108.0,,,,,
Apurimac,camas_no_categorizados_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2854.0,3068.0,3004.0,3159.0,3238.0,,,,,
Apurimac,sueldo_nominal_de_empleado_mas_ejecutivo_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,sueldo_nominal_en_moneda_extranjera_de_empleado_mas_ejecutivo_para_lima_metropolitana,US dólar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,sueldo_real_de_empleado_mas_ejecutivo_para_lima_metropolitana,Nuevo sol del año 1994 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,indice_de_sueldo_real_de_empleado_mas_ejecutivo_para_lima_metropolitana,Índice Base Año 1994 = 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,sueldo_nominal_de_empleado_mas_ejecutivo_de_agricultura_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,sueldo_nominal_de_empleado_mas_ejecutivo_de_mineria_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,sueldo_nominal_de_empleado_mas_ejecutivo_de_manufactura_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,"sueldo_nominal_de_empleado_mas_ejecutivo_de_electricidad,_gas_y_agua_para_lima_metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,sueldo_nominal_de_empleado_mas_ejecutivo_de_construccion_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,sueldo_nominal_de_empleado_mas_ejecutivo_de_comercio_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,sueldo_nominal_de_empleado_mas_ejecutivo_de_comercio_por_mayor_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,sueldo_nominal_de_empleado_mas_ejecutivo_de_comercio_por_menor_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,sueldo_nominal_de_empleado_mas_ejecutivo_de_establecimientos_financieros_y_seguros_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,"sueldo_nominal_de_empleado_mas_ejecutivo_de_transporte,_almacenamiento_y_comunicaciones_para_lima_metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,sueldo_nominal_de_empleado_mas_ejecutivo_de_servicios_no_gubernamentales_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,salario_nominal_de_obrero_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,salario_real_de_obrero_para_lima_metropolitana,Nuevo sol del año 1994 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,indice_de_salario_real_de_obrero_para_lima_metropolitana,Índice Base Año 1994 = 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,salario_nominal_de_obrero_de_agricultura_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,salario_nominal_de_obrero_de_mineria_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,salario_nominal_de_obrero_de_manufactura_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,"salario_nominal_de_obrero_de_electricidad,_gas_y_agua_para_lima_metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,salario_nominal_de_obrero_de_construccion_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,salario_nominal_de_obrero_de_comercio_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,salario_nominal_de_obrero_de_comercio_por_mayor_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,salario_nominal_de_obrero_de_comercio_por_menor_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,salario_nominal_de_obrero_de_establecimientos_financieros_y_seguros_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,"salario_nominal_de_obrero_de_transporte,_almacenamiento_y_comunicaciones_para_lima_metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apurimac,salario_nominal_de_obrero_de_servicios_no_gubernamentales_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,total_de_creditos_directos_de_las_entidades_de_desarrollo_para_la_pequena_y_microempresa,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30437.0,38611.0,50219.0,70720.56917,106979.96006,158240.80489,188699.6824,106732.52309,133948.34948,144910.00274,138349.00574,13887.73786,19856.96593,18629.68562,7369.0,12623.0644
Arequipa,total_de_depositos_de_la_banca_multiple,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103228.0,1054780.0,992781.0,981912.0,1286306.28514,1315492.02171,1551358.04736,2361864.72149,2159699.5534,2314775.94347,2783716.9296,2903336.81564,4078494.27715,3684016.84086,4399097.67388,4713804.0,5112119.7
Arequipa,total_de_depositos_de_las_cajas_municipales,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207612.31449,259846.59609,279401.60817,318785.86346,349662.82192,404290.34418,509774.82076,681584.78962,996358.46178,1222467.99851,1507867.1158,1804408.39772,1882595.9703,2038366.17182,2394365.0,
Arequipa,total_de_depositos_de_las_cajas_rurales,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27374.0,37206.0,44516.0,61974.0,68836.0,91767.0,125501.0,148581.0,155971.0,155607.0,154108.0,39782.0,44088.0,28807.0,37102.0,51217.0
Arequipa,presupuesto_inicial_del_gasto_no_financiero_departamental_del_sector_publico,Millones de nuevos soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.88524,864.12101,934.09848,1015.19439,1194.47072,1434.99413,1526.55702,1617.0,2149.0,,,,,,
Arequipa,establecimientos_total_de_hospedaje_colectivo_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.0,890.0,969.0,1052.0,1053.0,,,,,
Arequipa,habitaciones_total_de_hospedaje_colectivo_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11097.0,12239.0,13181.0,14164.0,14380.0,,,,,
Arequipa,camas_total_de_hospedaje_colectivo_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20234.0,22211.0,23779.0,25455.0,25893.0,,,,,
Arequipa,establecimientos_categorizados_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,346.0,381.0,403.0,391.0,,,,,
Arequipa,habitaciones_categorizados_de_hospedaje_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5572.0,6132.0,6807.0,7283.0,7135.0,,,,,
Arequipa,camas_categorizados_de_hospedaje_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10361.0,11325.0,12556.0,13381.0,13098.0,,,,,
Arequipa,establecimientos_no_categorizados_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.0,544.0,588.0,649.0,662.0,,,,,
Arequipa,habitaciones_no_categorizados_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5525.0,6107.0,6374.0,6881.0,7245.0,,,,,
Arequipa,camas_no_categorizados_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9873.0,10886.0,11223.0,12074.0,12795.0,,,,,
Arequipa,sueldo_nominal_de_empleado_mas_ejecutivo_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,sueldo_nominal_en_moneda_extranjera_de_empleado_mas_ejecutivo_para_lima_metropolitana,US dólar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,sueldo_real_de_empleado_mas_ejecutivo_para_lima_metropolitana,Nuevo sol del año 1994 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,indice_de_sueldo_real_de_empleado_mas_ejecutivo_para_lima_metropolitana,Índice Base Año 1994 = 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,sueldo_nominal_de_empleado_mas_ejecutivo_de_agricultura_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,sueldo_nominal_de_empleado_mas_ejecutivo_de_mineria_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,sueldo_nominal_de_empleado_mas_ejecutivo_de_manufactura_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,"sueldo_nominal_de_empleado_mas_ejecutivo_de_electricidad,_gas_y_agua_para_lima_metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,sueldo_nominal_de_empleado_mas_ejecutivo_de_construccion_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,sueldo_nominal_de_empleado_mas_ejecutivo_de_comercio_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,sueldo_nominal_de_empleado_mas_ejecutivo_de_comercio_por_mayor_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,sueldo_nominal_de_empleado_mas_ejecutivo_de_comercio_por_menor_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,sueldo_nominal_de_empleado_mas_ejecutivo_de_establecimientos_financieros_y_seguros_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,"sueldo_nominal_de_empleado_mas_ejecutivo_de_transporte,_almacenamiento_y_comunicaciones_para_lima_metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,sueldo_nominal_de_empleado_mas_ejecutivo_de_servicios_no_gubernamentales_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,salario_nominal_de_obrero_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,salario_real_de_obrero_para_lima_metropolitana,Nuevo sol del año 1994 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,indice_de_salario_real_de_obrero_para_lima_metropolitana,Índice Base Año 1994 = 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,salario_nominal_de_obrero_de_agricultura_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,salario_nominal_de_obrero_de_mineria_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,salario_nominal_de_obrero_de_manufactura_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,"salario_nominal_de_obrero_de_electricidad,_gas_y_agua_para_lima_metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,salario_nominal_de_obrero_de_construccion_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,salario_nominal_de_obrero_de_comercio_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,salario_nominal_de_obrero_de_comercio_por_mayor_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,salario_nominal_de_obrero_de_comercio_por_menor_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,salario_nominal_de_obrero_de_establecimientos_financieros_y_seguros_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,"salario_nominal_de_obrero_de_transporte,_almacenamiento_y_comunicaciones_para_lima_metropolitana",Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arequipa,salario_nominal_de_obrero_de_servicios_no_gubernamentales_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayacucho,total_de_creditos_directos_de_las_entidades_de_desarrollo_para_la_pequena_y_microempresa,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2837.0,4903.0,6363.0,6674.36636,9353.71515,17797.78067,17589.13831,21086.3183,23305.59451,13234.2933,512.9739,714.38411,469.45209,714.6411,937.0,2262.01347
Ayacucho,total_de_depositos_de_la_banca_multiple,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77192.0,80410.0,75144.0,71662.0,80167.74992,77349.04609,82419.70679,136371.97683,161130.23378,190994.72009,172075.8822,221333.26968,231564.33298,294168.66754,359875.15297,411553.0,410156.6
Ayacucho,total_de_depositos_de_las_cajas_municipales,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6872.02121,7679.21499,12578.68599,16887.00154,24698.01492,26404.01643,35886.96475,44890.91378,62666.5999,67853.41792,74134.30861,81656.88512,90813.80685,109681.15126,137164.0,
Ayacucho,total_de_depositos_de_las_cajas_rurales,Miles de soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12493.0,17610.0,14392.0,15433.0,18712.0,22100.0,28338.0,26907.0,27189.0,30735.0,31687.0,41766.0,46473.0,1493.0,2746.0,4850.0
Ayacucho,presupuesto_inicial_del_gasto_no_financiero_departamental_del_sector_publico,Millones de nuevos soles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.0617,431.6128,555.27234,793.60456,693.02112,989.74453,920.79754,1475.4,1755.0,,,,,,
Ayacucho,establecimientos_total_de_hospedaje_colectivo_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,203.0,202.0,198.0,200.0,,,,,
Ayacucho,habitaciones_total_de_hospedaje_colectivo_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.0,2912.0,2929.0,2904.0,2987.0,,,,,
Ayacucho,camas_total_de_hospedaje_colectivo_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4424.0,4836.0,4876.0,4830.0,4986.0,,,,,
Ayacucho,establecimientos_categorizados_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,17.0,14.0,17.0,,,,,
Ayacucho,habitaciones_categorizados_de_hospedaje_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.0,421.0,446.0,398.0,439.0,,,,,
Ayacucho,camas_categorizados_de_hospedaje_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.0,783.0,822.0,746.0,843.0,,,,,
Ayacucho,establecimientos_no_categorizados_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,187.0,185.0,184.0,183.0,,,,,
Ayacucho,habitaciones_no_categorizados_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202.0,2491.0,2483.0,2506.0,2548.0,,,,,
Ayacucho,camas_no_categorizados_por_departamento,Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3664.0,4053.0,4054.0,4084.0,4143.0,,,,,
Ayacucho,sueldo_nominal_de_empleado_mas_ejecutivo_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayacucho,sueldo_nominal_en_moneda_extranjera_de_empleado_mas_ejecutivo_para_lima_metropolitana,US dólar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayacucho,sueldo_real_de_empleado_mas_ejecutivo_para_lima_metropolitana,Nuevo sol del año 1994 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayacucho,indice_de_sueldo_real_de_empleado_mas_ejecutivo_para_lima_metropolitana,Índice Base Año 1994 = 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayacucho,sueldo_nominal_de_empleado_mas_ejecutivo_de_agricultura_para_lima_metropolitana,Nuevo sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
